Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Occupation_Numeric,Credit_History_Age_Numeric,Payment_of_Min_Amount_Numeric,Payment_Behaviour_Numeric,Credit_Score_Numeric
51.0,20782.66,1886.888333333333,1,6,11,4.0,13,6.0,5.85,4.0,1002.18,26.852546998692613,68.0777928583523,82.32881,308.28223,11,372,3,6,1
51.0,20351.965,1782.9970833333334,3,4,2,3.0,14,7.0,8.98,5.0,1433.49,38.24960171316097,46.28268798442526,94.17139,327.84564,14,240,2,4,1
51.0,20351.965,1782.9970833333334,3,4,2,3.0,10,7.0,8.98,5.0,1433.49,27.04020558127047,46.28268798442526,120.39996,271.61707,14,240,2,1,1
51.0,20351.965,1782.9970833333334,3,4,2,3.0,11,7.0,3.98,5.0,1433.49,30.839910767184968,46.28268798442526,100.22069,301.79633,14,240,2,6,1
51.0,20351.965,1782.9970833333334,3,4,2,3.0,10,7.0,8.98,5.0,1433.49,39.719296591235036,46.28268798442526,123.5125,278.50452,14,240,2,6,2
51.0,53543.38,4622.948333333333,5,7,15,4.0,24,5.0,6.18,3.0,112.36,31.50324860144508,127.79070025910565,412.00192,202.50223,3,228,2,6,2
51.0,52410.5,4650.541666666667,7,5,2,0.0,9,8.0,7.59,4.0,1147.16,30.080961959764643,0.0,127.067726,587.98645,8,192,2,2,2
51.0,41911.84,3321.653333333333,3,5,13,1.0,15,15.0,4.64,3.0,332.23,38.27767263029127,29.34884564684048,54.56428,498.2522,4,216,2,2,2
51.0,41911.84,3321.653333333333,3,5,13,1.0,15,15.0,4.64,3.0,332.23,38.42352047871205,29.34884564684048,214.9651,377.85138,4,216,2,6,2
51.0,41911.84,3321.653333333333,3,5,13,1.0,15,15.0,4.64,3.0,332.23,34.552512295639694,29.34884564684048,107.24809,465.5684,4,216,2,6,2
51.0,40608.96,3103.08,2,1,5,3.0,5,2.0,4.19,4.0,1420.76,26.42463816410909,93.00903004045679,312.93405,194.36493,12,216,2,4,1
51.0,40608.96,3103.08,2,1,5,3.0,4,2.0,4.19,4.0,1420.76,33.24269667964284,93.00903004045679,43.63744,423.66153,12,216,2,2,1
51.0,27577.45,2222.120833333333,7,4,12,3.0,9,12.0,6.28,7.0,1465.9,37.158494338203504,40.68645861279676,115.8761,345.64954,10,228,3,5,2
51.0,27577.45,2222.120833333333,7,4,12,3.0,5,12.0,11.28,7.0,1465.9,32.92736039053598,40.68645861279676,92.43305,349.09256,10,228,2,1,2
51.0,27577.45,2222.120833333333,7,4,12,3.0,6,12.0,11.28,7.0,1465.9,31.86934907016857,40.68645861279676,132.43532,329.0903,10,228,2,5,2
51.0,14696.765,1273.7304166666665,4,4,6,3.0,2,6.0,3.96,1.0,531.86,31.729297628733047,21.488801713545666,61.116653,304.76758,4,228,2,1,1
51.0,14696.765,1273.7304166666665,4,4,6,3.0,2,6.0,10.96,1.0,531.86,26.870138159705057,21.488801713545666,120.05665,275.82758,4,228,2,6,1
51.0,14696.765,1273.7304166666665,4,4,6,3.0,2,6.0,3.96,3.0,531.86,29.246440610256265,21.488801713545666,86.9479,288.93634,4,228,2,6,1
51.0,14696.765,1273.7304166666665,4,4,6,3.0,2,6.0,3.96,3.0,531.86,39.71243804477507,21.488801713545666,15.506879,330.37735,4,228,2,3,1
51.0,14696.765,1273.7304166666665,4,4,6,3.0,2,6.0,3.96,3.0,531.86,32.49621577648761,21.488801713545666,60.229355,305.65488,4,0,2,1,1
51.0,30635.83,2714.9858333333336,3,5,13,4.0,20,10.0,2.29,0.0,349.58,31.210327757956648,88.41637293544753,102.96209,330.12012,4,324,2,2,2
51.0,30635.83,2714.9858333333336,3,5,13,4.0,20,10.0,5.29,4.0,349.58,36.89364273592435,88.41637293544753,171.97462,271.10757,4,324,2,1,2
51.0,30635.83,2714.9858333333336,3,5,13,4.0,20,11.0,5.29,0.0,349.58,24.703934304355606,88.41637293544753,276.63483,196.44737,4,324,2,4,2
51.0,37262.12,3355.1766666666667,0,1,3,3.0,8,12.0,9.94,4.0,311.34,35.72177336259061,89.88133214371011,95.822975,399.81335,1,180,2,2,2
51.0,37262.12,3355.1766666666667,0,1,3,3.0,9,12.0,9.94,4.0,311.34,33.891981817894155,89.88133214371011,246.74023,278.8961,1,192,2,6,2
51.0,55336.94,4453.411666666667,6,6,18,1.0,26,17.0,11.63,3.0,1170.84,36.08209306030793,34.46198562239849,146.78107,544.09814,12,312,1,5,2
51.0,35572.08,2683.34,2,6,7,4.0,10,13.0,10.97,2.0,1078.33,24.00819075541306,118.13989562443228,89.196625,320.99747,4,192,2,1,2
51.0,35572.08,2683.34,2,6,7,4.0,10,12.0,7.97,3.0,1078.33,36.3093502461707,118.13989562443228,195.07626,245.11784,4,192,2,4,3
51.0,35572.08,2683.34,2,6,7,4.0,10,12.0,10.97,3.0,1078.33,25.91221061443104,118.13989562443228,253.83879,186.3553,4,192,2,4,2
51.0,35572.08,2683.34,2,6,7,4.0,9,12.0,10.97,3.0,1078.33,27.57851687588479,118.13989562443228,143.92012,266.274,4,192,3,1,2
51.0,79298.96,6830.246666666668,8,7,13,1.0,17,14.0,10.26,2.0,804.92,28.498518948454198,58.093332679483034,278.1143,606.817,15,396,2,1,2
51.0,79298.96,6830.246666666668,8,7,13,1.0,17,16.0,7.26,2.0,804.92,36.69952242897187,58.093332679483034,243.70868,641.22266,15,396,2,1,2
51.0,79298.96,6830.246666666668,8,7,13,1.0,17,13.0,10.26,2.0,804.92,30.681639502636408,58.093332679483034,183.14658,711.7847,15,396,3,6,2
51.0,97787.46,8438.954999999998,6,5,12,3.0,13,11.0,9.17,0.0,1122.78,41.80152348502763,143.5764601723223,314.03622,646.2828,14,276,2,1,2
51.0,97787.46,8438.954999999998,6,5,12,3.0,13,8.0,9.17,5.0,1122.78,25.115670387592125,143.5764601723223,309.1915,641.12756,14,276,2,6,3
51.0,9743.51,829.9591666666665,4,7,8,2.0,30,19.0,11.82,0.0,142.19,33.9517521434876,16.041676774523573,52.63361,304.32062,2,276,2,4,2
51.0,9743.51,829.9591666666665,4,7,8,2.0,30,19.0,11.82,0.0,142.19,29.01996466707662,16.041676774523573,83.1162,263.83804,2,288,2,5,2
51.0,13395.25,1191.2708333333333,5,4,9,2.0,20,8.0,8.3,3.0,330.51,33.12745193083014,19.59779588288985,102.73632,286.79297,4,264,2,4,2
51.0,13395.25,1191.2708333333333,5,4,9,2.0,20,9.0,8.3,4.0,330.51,32.868272565963984,19.59779588288985,63.045662,296.4836,4,264,3,1,1
51.0,13395.25,1191.2708333333333,5,4,9,2.0,20,7.0,8.3,3.0,330.51,25.959015601349538,19.59779588288985,136.29543,253.23386,4,264,2,4,1
51.0,64969.05,5154.0875,3,6,6,2.0,24,15.0,8.61,3.0,765.07,32.90022939982721,96.42407742593215,101.07757,557.9071,8,252,2,3,2
51.0,64969.05,5154.0875,3,6,6,2.0,19,16.0,8.61,3.0,765.07,28.09201942914296,96.42407742593215,320.35046,358.63422,8,264,2,1,2
51.0,41942.1,3355.175,0,3,1,1.0,12,12.0,15.26,1.0,1303.34,37.055565153629395,19.649050373643195,34.34154,521.5269,11,384,2,3,2
51.0,28497.51,2542.7925,4,6,4,1.0,13,8.0,3.67,0.0,288.92,34.351597358439776,21.64862508182928,102.07925,380.5514,5,240,3,2,2
51.0,28497.51,2542.7925,4,6,4,1.0,13,8.0,3.67,4.0,288.92,30.94945778058845,21.64862508182928,102.93156,389.69907,5,240,2,6,2
51.0,28497.51,2542.7925,4,6,4,1.0,14,8.0,3.67,4.0,288.92,36.59187339242238,21.64862508182928,171.11858,331.51205,5,240,2,6,2
51.0,14632.3,996.3583333333332,1,3,11,2.0,9,11.0,11.25,1.0,1373.01,36.68071062353268,15.87191512105401,56.893238,316.87067,5,264,2,4,2
51.0,14632.3,996.3583333333332,1,3,11,2.0,9,11.0,11.25,1.0,1373.01,40.27672375116809,15.87191512105401,59.10848,294.65543,5,264,2,6,2
51.0,33346.34,2703.8616666666658,5,3,20,0.0,12,9.0,5.38,4.0,1050.39,28.953523151641658,0.0,109.885216,440.50095,12,276,1,5,2
51.0,33346.34,2703.8616666666658,5,3,20,0.0,16,10.0,6.38,4.0,1050.39,31.362302201874076,0.0,97.70202,422.68414,12,276,1,6,2
51.0,33346.34,2703.8616666666658,5,3,20,0.0,12,12.0,14.38,4.0,1050.39,36.69036630338035,0.0,64.04316,456.34302,12,276,1,2,2
51.0,33346.34,2703.8616666666658,5,3,20,0.0,16,10.0,12.38,4.0,1050.39,37.19238832824036,0.0,142.10762,388.27856,12,276,1,1,2
51.0,33346.34,2703.8616666666658,5,3,20,0.0,17,9.0,17.38,4.0,1050.39,24.53585301808085,0.0,111.417496,428.96866,12,276,1,6,3
51.0,68629.6,5540.133333333334,6,5,14,1.0,23,10.0,4.5,0.0,1323.17,35.05137982708056,38.679037924165016,227.24797,558.0863,7,240,1,6,2
51.0,68629.6,5540.133333333334,6,5,14,1.0,23,12.0,-1.5,0.0,1323.17,31.82620219322585,38.679037924165016,227.07494,548.25934,7,240,1,1,2
51.0,49715.1,4084.925,7,3,1,4.0,18,19.0,4.28,4.0,1211.28,36.31159058900886,122.77035153012542,205.49007,340.2321,1,384,2,1,1
51.0,49715.1,4084.925,7,3,1,4.0,18,21.0,3.28,4.0,1211.28,34.024173100213964,122.77035153012542,402.00134,173.72081,1,384,2,4,1
51.0,23412.9,1981.075,5,6,4,1.0,19,18.0,12.86,3.0,467.7,32.978188107712214,12.709242367328365,35.00152,390.39673,11,312,2,3,2
51.0,23412.9,1981.075,5,6,4,1.0,19,18.0,7.86,4.0,467.7,38.78918276907212,12.709242367328365,124.27731,351.12094,11,312,3,4,3
51.0,23412.9,1981.075,5,6,4,1.0,17,18.0,7.86,4.0,467.7,27.449910873110017,12.709242367328365,53.76178,391.63647,11,324,2,1,2
51.0,23412.9,1981.075,5,6,4,1.0,22,16.0,7.86,4.0,467.7,37.89596578089873,12.709242367328365,129.02435,346.3739,11,324,2,4,2
51.0,24251.49,1991.9575,8,4,14,1.0,24,20.0,3.53,2.0,1062.17,26.928664167166296,18.8355504949142,73.17859,357.1816,12,360,1,2,2
51.0,24251.49,1991.9575,8,4,14,1.0,23,19.0,10.53,2.0,1062.17,34.10133307023446,18.8355504949142,124.06114,326.29904,12,360,1,6,2
51.0,59673.22,5200.768333333333,3,4,12,2.0,4,9.0,6.0,3.0,5.67,27.38215041022959,90.72547780071396,243.00723,446.34412,14,396,3,1,1
51.0,59673.22,5200.768333333333,3,4,12,2.0,-1,7.0,6.0,3.0,5.67,36.11979733570736,90.72547780071396,101.42253,577.92883,14,0,3,2,1
51.0,21167.555,1829.9629166666666,2,7,9,3.0,10,1.0,5.38,2.0,1286.57,31.625592764201787,40.335282007110685,22.81949,359.84152,3,360,2,3,3
51.0,52799.82,4652.985,5,4,2,0.0,10,16.0,3.71,4.0,673.32,29.848690845232294,0.0,57.307735,657.9908,2,312,2,2,1
51.0,19081.51,1336.1258333333333,8,7,9,0.0,8,14.0,2.67,0.0,1041.07,36.23771862310957,0.0,94.20103,319.41156,11,372,1,5,2
51.0,72817.02,5800.085,6,7,5,1.0,32,9.0,11.35,2.0,992.2,37.886179711526296,53.57619796162368,426.5251,369.90723,12,252,2,6,2
51.0,72817.02,5800.085,6,7,5,1.0,27,9.0,11.35,2.0,992.2,24.968053982476548,53.57619796162368,196.88867,619.54364,8,252,3,4,2
51.0,72817.02,5800.085,6,7,5,1.0,26,7.0,11.35,2.0,992.2,32.825575532148285,53.57619796162368,171.35725,615.0751,12,264,2,1,2
52.0,13074.395,1356.5329166666668,8,7,8,1.0,9,14.0,5.96,6.0,1048.26,32.033170067397194,9.175797471274404,99.576256,306.90125,9,360,2,5,2
52.0,13074.395,1356.5329166666668,8,7,8,1.0,9,15.0,5.96,6.0,1048.26,31.142552774025212,9.175797471274404,106.72932,299.74817,9,360,2,5,1
52.0,13074.395,1356.5329166666668,8,7,8,1.0,9,13.0,5.96,6.0,1048.26,26.116419500070467,9.175797471274404,127.83892,288.63858,9,360,2,4,1
52.0,38175.39,3287.2825,1,2,7,3.0,1,7.0,11.81,2.0,315.36,24.124091450249797,69.05565634105422,122.353584,417.319,3,336,2,5,1
52.0,38175.39,3287.2825,1,2,7,3.0,5,8.0,11.81,2.0,315.36,31.071040826893157,69.05565634105422,110.49627,409.17633,3,336,2,1,1
52.0,38175.39,3287.2825,1,2,7,3.0,1,8.0,11.81,2.0,315.36,27.79527797538344,69.05565634105422,309.81982,229.85277,3,336,3,5,2
52.0,33200.52,2755.71,6,4,20,2.0,25,15.0,9.59,4.0,1290.73,30.05494267594717,28.064296618865253,182.43605,325.07065,15,204,2,1,2
52.0,33200.52,2755.71,6,4,20,2.0,25,18.0,9.59,4.0,1290.73,29.959100717348267,28.064296618865253,281.80627,255.70041,15,204,2,6,2
52.0,33200.52,2755.71,6,4,20,2.0,25,16.0,12.59,4.0,1290.73,34.26765228451971,28.064296618865253,36.790325,460.71637,15,204,2,2,2
52.0,32663.41,2879.9508333333333,1,5,3,4.0,3,5.0,1.28,1.0,1067.3,32.185540158036716,55.40536573947087,39.11311,433.4766,12,192,2,3,2
52.0,32663.41,2879.9508333333333,1,5,3,4.0,8,6.0,1.28,1.0,1067.3,36.870383541497105,55.40536573947087,235.79485,286.79486,12,192,2,4,2
52.0,32663.41,2879.9508333333333,1,5,3,4.0,3,3.0,1.28,2.0,1067.3,38.75234803013979,55.40536573947087,136.55733,376.03238,8,192,2,5,2
52.0,32663.41,2879.9508333333333,1,5,3,4.0,8,4.0,1.28,2.0,1067.3,36.43261913611677,55.40536573947087,337.12216,185.46754,8,192,2,4,1
52.0,20703.48,1829.29,3,6,2,1.0,8,7.0,8.57,4.0,965.09,32.43786809648125,16.25873023144868,202.97055,253.6997,2,348,3,4,1
52.0,20703.48,1829.29,3,6,2,1.0,8,7.0,8.57,4.0,965.09,28.83780707967987,16.25873023144868,117.41209,339.25818,2,0,2,4,1
52.0,20871.42,1522.285,2,2,2,3.0,13,2.0,9.87,4.0,1177.09,26.00265790754206,51.128518995007475,35.448814,325.65115,7,204,2,1,2
52.0,32029.98,2588.165,2,5,4,3.0,8,6.0,4.11,0.0,451.72,31.94585948889121,66.40043249696937,233.6084,248.80766,4,360,2,4,1
52.0,43504.07,3767.339166666666,5,4,2,2.0,10,5.0,6.76,2.0,530.51,29.02852855002206,53.4283374998532,371.6992,231.60638,6,360,2,5,2
52.0,70741.04,5917.086666666666,1,5,8,0.0,15,3.0,2.85,1.0,799.89,36.07183196511561,0.0,359.61395,522.0947,7,396,2,4,2
52.0,70741.04,5917.086666666666,1,5,8,0.0,15,6.0,2.85,1.0,799.89,42.047091876398994,0.0,106.70062,735.00806,7,396,2,6,2
52.0,41113.35,3325.341838408399,1,3,9,2.0,3,1.0,1.95,1.0,716.71,40.07266790282016,189.1789902212223,101.5811,437.8218,4,336,2,2,1
52.0,41113.35,3325.341838408399,1,3,9,2.0,3,0.0,6.95,1.0,716.71,35.646555807178366,189.1789902212223,61.70048,467.70245,4,348,2,3,1
52.0,41113.35,3325.341838408399,1,3,9,2.0,3,0.0,7.95,1.0,716.71,30.40441890299697,189.1789902212223,135.92201,433.4809,4,348,3,5,2
52.0,80362.35,6908.8625,5,5,16,4.0,22,11.0,2.16,6.0,60.04,32.423362751521424,166.41178185037813,187.87006,586.60443,1,336,1,2,1
52.0,80362.35,6908.8625,5,5,16,4.0,22,13.0,1.16,6.0,60.04,35.46933489145564,166.41178185037813,109.929214,654.5452,8,336,3,3,2
52.0,35724.37,3149.0308333333337,5,3,7,4.0,27,10.0,5.15,1.0,18.29,39.1537188079779,86.1350973591329,73.40766,395.36032,4,300,2,3,2
52.0,17727.93,1349.3275,6,5,15,4.0,4,18.0,14.8,8.0,1017.2,32.234093583873445,37.831855121142205,43.17959,333.9213,5,0,1,5,2
52.0,60781.48,5312.123333333334,8,6,9,0.0,17,13.0,4.14,0.0,1078.74,36.99289640895515,0.0,141.42204,639.7903,11,276,2,2,1
52.0,11855.82,943.985,6,6,17,1.0,9,10.0,7.89,1.0,735.37,30.454391013285946,5.711416878860573,62.028507,296.65857,9,204,1,6,2
52.0,11855.82,943.985,6,6,17,1.0,12,10.0,7.89,1.0,735.37,22.65808762360568,5.711416878860573,47.542664,331.1444,9,204,1,4,2
52.0,11855.82,943.985,6,6,17,1.0,13,10.0,7.89,5.0,735.37,33.25243479274676,5.711416878860573,80.05423,298.63284,9,204,1,4,3
52.0,32012.4,2380.7000000000007,1,1,3,1.0,1,4.0,7.03,0.0,1097.83,26.71448969055297,20.6442480548405,89.75511,417.67065,1,312,2,4,1
52.0,32012.4,2380.7000000000007,1,1,3,1.0,1,4.0,10.03,0.0,1097.83,24.30990913329993,20.6442480548405,81.99655,385.4292,1,312,2,2,1
52.0,38694.66,3080.5550000000007,2,3,2,3.0,3,13.0,1.72,2.0,711.09,23.519575861128768,70.4794780602462,313.18848,204.38754,9,384,3,5,1
52.0,38694.66,3080.5550000000007,2,3,2,3.0,3,11.0,1.72,2.0,711.09,28.257172597567802,70.4794780602462,132.07889,375.49713,9,0,3,6,1
52.0,20145.525,1401.79375,2,4,6,1.0,16,0.0,7.66,2.0,1491.08,26.22415122340643,9.94639680352548,153.55461,266.67838,5,252,2,4,3
52.0,20145.525,1401.79375,2,4,6,1.0,16,0.0,7.66,2.0,1491.08,38.08145436335162,9.94639680352548,59.928074,360.3049,5,252,3,4,3
52.0,20145.525,1401.79375,2,4,6,1.0,16,0.0,7.66,2.0,1491.08,38.095939734110004,9.94639680352548,46.858864,333.3741,5,252,3,2,2
52.0,43592.45,3758.7041666666655,2,3,2,3.0,3,2.0,4.53,1.0,793.39,31.55787866338224,95.88607790376926,132.4264,397.55792,7,384,2,2,1
52.0,43592.45,3758.7041666666655,2,3,2,3.0,3,2.0,-0.47,3.0,793.39,26.480846077620754,95.88607790376926,149.86919,380.11514,7,384,2,2,1
52.0,43592.45,3758.7041666666655,2,3,2,3.0,-1,2.0,1.53,3.0,793.39,31.07522010791842,95.88607790376926,103.522446,456.46188,8,384,2,5,2
52.0,87636.03,7265.0025,4,1,4,2.0,3,5.0,3.38,1.0,202.96,35.3571951638831,81.83581683778664,212.9887,711.6757,3,360,2,5,1
52.0,87636.03,7265.0025,4,1,4,2.0,3,5.0,3.38,1.0,202.96,26.561787932221176,81.83581683778664,219.2805,685.3839,3,360,2,1,1
52.0,41122.69,3717.890833333333,1,3,1,1.0,2,7.0,15.67,2.0,1103.48,40.30852491638725,22.114612545762693,282.64722,337.02725,8,228,2,6,2
52.0,41122.69,3717.890833333333,1,3,1,1.0,2,8.0,10.67,4.0,1103.48,32.47050669083969,22.114612545762693,51.478638,548.19586,1,228,2,6,2
52.0,41122.69,3717.890833333333,1,3,1,1.0,2,8.0,10.67,4.0,1103.48,34.05280536442582,22.114612545762693,320.01794,299.65652,1,240,2,6,2
52.0,43312.78,3423.398333333333,4,1,3,1.0,11,6.0,3.24,2.0,208.96,28.86313284326819,25.34841994951779,85.53246,481.45895,10,216,2,2,1
52.0,43312.78,3423.398333333333,4,1,3,1.0,11,6.0,3.24,2.0,208.96,38.68578088580371,25.34841994951779,39.28338,527.708,10,216,2,2,1
52.0,43312.78,3423.398333333333,4,1,3,1.0,12,6.0,-2.76,2.0,208.96,28.70738939609008,25.34841994951779,440.23654,166.75488,10,228,2,4,2
52.0,43312.78,3423.398333333333,4,1,3,1.0,11,6.0,3.24,2.0,208.96,38.50416309197257,25.34841994951779,144.71667,462.27475,10,0,2,4,2
52.0,49822.0,4116.833333333333,7,4,5,0.0,14,18.0,-3.34,1.0,1103.08,40.3627933114287,0.0,283.53607,418.14725,11,360,2,6,1
52.0,49822.0,4116.833333333333,7,4,5,0.0,14,18.0,2.66,1.0,1103.08,35.486058129931706,0.0,76.3495,595.33386,11,360,2,1,1
52.0,22246.44,1721.87,4,6,20,2.0,25,16.0,11.04,3.0,8.2,27.62405244079247,28.446054890660324,45.53255,348.2084,11,252,2,2,2
52.0,22246.44,1721.87,4,6,20,2.0,25,15.0,11.04,3.0,8.2,38.125450435867684,28.446054890660324,169.01436,254.72658,11,264,2,5,2
52.0,29060.32,2235.693333333333,8,5,9,4.0,7,14.0,7.2,3.0,865.12,23.615990641772672,64.49226323178074,122.26101,306.81607,2,228,2,6,2
52.0,29060.32,2235.693333333333,8,5,9,4.0,11,16.0,2.2,3.0,865.12,35.446463638306305,64.49226323178074,207.77391,221.30316,2,228,3,6,2
52.0,29060.32,2235.693333333333,8,5,9,4.0,11,13.0,5.2,3.0,865.12,24.005668707172408,64.49226323178074,297.02704,152.05003,2,228,2,6,2
52.0,29060.32,2235.693333333333,8,5,9,4.0,11,15.0,15.2,3.0,865.12,26.95829838939803,64.49226323178074,124.16991,304.90717,2,228,2,6,2
52.0,29060.32,2235.693333333333,8,5,9,4.0,6,15.0,8.2,3.0,865.12,33.47688222659929,64.49226323178074,194.44254,234.63454,2,228,2,6,2
52.0,29060.32,2235.693333333333,8,5,9,4.0,11,15.0,8.2,3.0,865.12,34.55502309852863,64.49226323178074,130.32155,308.75552,2,228,2,5,2
52.0,22489.25,1643.104166666667,5,5,7,2.0,7,12.0,8.93,5.0,1189.23,27.722687399473514,34.0190082767121,121.11398,289.17743,5,204,3,5,2
52.0,22489.25,1643.104166666667,5,5,7,2.0,11,12.0,13.93,5.0,1189.23,36.8934331802448,34.0190082767121,146.8617,253.42972,5,204,2,6,2
52.0,33254.2,3062.183333333333,4,7,3,0.0,30,2.0,6.94,2.0,67.51,39.52501290576845,0.0,35.688713,520.5296,3,0,2,2,2
52.0,33254.2,3062.183333333333,4,7,3,0.0,27,2.0,9.94,2.0,67.51,30.123210668526053,0.0,280.18954,296.02878,3,204,2,6,3
52.0,33254.2,3062.183333333333,4,7,3,0.0,29,3.0,6.94,2.0,67.51,31.980501207428322,0.0,89.70797,486.51038,3,204,2,6,3
52.0,19271.95,1536.9958333333334,6,4,9,3.0,30,9.0,15.97,2.0,368.72,37.07131833999328,35.046789084156345,158.69147,249.96132,14,384,1,4,2
52.0,35444.72,3216.726666666667,1,5,5,0.0,14,11.0,4.84,2.0,1348.43,36.79325280280467,0.0,244.91937,366.7533,6,204,2,4,2
52.0,35444.72,3216.726666666667,1,5,5,0.0,14,11.0,4.84,2.0,1348.43,32.251377051357515,0.0,91.91568,479.757,6,204,2,2,2
52.0,35444.72,3216.726666666667,1,5,5,0.0,14,11.0,4.84,2.0,1348.43,40.542905812080996,0.0,260.5986,351.07407,8,204,2,4,2
52.0,35444.72,3216.726666666667,1,5,5,0.0,14,11.0,4.84,2.0,1348.43,35.721257790064115,0.0,217.19489,364.47778,6,216,2,1,2
52.0,35444.72,3216.726666666667,1,5,5,0.0,14,12.0,4.84,2.0,1348.43,39.265371646750395,0.0,124.76969,446.90298,6,216,2,2,2
52.0,35444.72,3216.726666666667,1,5,5,0.0,14,11.0,4.84,2.0,1348.43,41.12192022310578,0.0,92.76156,478.9111,6,216,2,2,2
52.0,31223.33,2484.9441666666667,8,3,9,4.0,26,8.0,8.89,2.0,906.8,38.08571594537987,85.52999024261717,171.13164,281.8328,1,360,2,4,2
52.0,31223.33,2484.9441666666667,8,3,9,4.0,29,11.0,8.89,2.0,906.8,36.6450700559102,85.52999024261717,106.8349,326.12952,1,360,2,6,3
52.0,57367.1,5030.591666666666,2,1,4,4.0,15,3.0,8.22,0.0,401.33,36.34603653157206,190.4408281878055,281.64865,290.96967,8,348,2,1,1
52.0,43594.55,3778.879166666667,1,3,2,2.0,4,2.0,7.62,1.0,1231.5,37.464296693009345,51.231689516040134,27.548,539.1082,6,324,2,3,2
52.0,107797.8,9109.15,7,3,20,4.0,7,13.0,4.89,0.0,115.82,30.0629265901215,250.95228821777906,372.00644,537.95624,4,396,2,2,2
52.0,14274.54,992.545,7,6,10,0.0,14,11.0,8.13,5.0,1251.36,32.94530168335864,0.0,78.62941,310.6251,11,336,2,4,3
52.0,14274.54,992.545,7,6,10,0.0,19,11.0,8.13,5.0,1251.36,29.29969011921497,0.0,128.26208,260.9924,11,336,2,4,3
52.0,14274.54,992.545,7,6,10,0.0,18,14.0,8.13,5.0,1251.36,33.85288060563498,0.0,83.34264,295.91187,11,0,2,5,3
52.0,14274.54,992.545,7,6,10,0.0,23,11.0,8.13,5.0,1251.36,33.85153079835363,0.0,37.44993,321.80457,8,336,2,1,2
52.0,14274.54,992.545,7,6,10,0.0,16,12.0,8.13,5.0,1251.36,35.576454359707476,0.0,130.12955,259.12494,11,336,2,4,3
52.0,23211.26,2136.2716666666665,7,5,10,3.0,24,16.0,15.14,1.0,361.52,28.837938008992143,42.557717692306404,111.95233,349.11713,3,288,1,4,2
52.0,23211.26,2136.2716666666665,7,5,10,3.0,24,16.0,15.14,1.0,361.52,28.05259460711384,42.557717692306404,52.25543,388.81403,3,300,1,6,2
52.0,23211.26,2136.2716666666665,7,5,10,3.0,24,16.0,15.14,1.0,361.52,26.31877986431436,42.557717692306404,85.355965,355.71347,3,300,1,6,2
52.0,40019.0,3401.916666666666,2,1,2,4.0,1,4.0,3.58,2.0,1445.81,29.55485056813138,70.34034033802939,73.67939,436.17194,8,240,2,3,1
52.0,40019.0,3401.916666666666,2,1,2,4.0,1,5.0,-3.42,2.0,1445.81,27.118100104247066,70.34034033802939,72.70268,437.14865,11,240,2,3,2
52.0,40019.0,3401.916666666666,2,1,2,4.0,1,4.0,3.58,2.0,1445.81,35.25299659685519,70.34034033802939,102.74999,417.10135,11,240,2,2,1
52.0,17839.11,1580.5925,3,3,1,2.0,11,14.0,7.43,4.0,520.94,25.287360666213736,23.58999364694539,162.28813,262.18112,6,240,2,4,2
52.0,17839.11,1580.5925,3,3,1,2.0,15,9.0,7.43,4.0,520.94,39.847691208293774,23.58999364694539,90.83746,303.6318,6,240,2,1,2
52.0,75893.07,6328.4225,6,5,1,0.0,17,16.0,3.37,1.0,500.47,32.73529678673063,0.0,302.99042,589.8518,13,228,2,1,1
52.0,39131.02,3001.918333333333,2,6,9,3.0,4,2.0,0.8,3.0,42.32,37.581138060816826,52.409968601988105,115.25292,382.52893,10,336,2,6,2
52.0,39131.02,3001.918333333333,2,6,9,3.0,0,4.0,0.8,3.0,42.32,38.6884863221174,52.409968601988105,118.62978,389.15207,10,348,2,1,2
52.0,39131.02,3001.918333333333,2,6,9,3.0,4,6.0,0.8,6.0,42.32,36.7397459808334,52.409968601988105,60.133472,427.64838,10,348,2,3,2
52.0,17707.46,1440.621666666667,6,6,5,0.0,23,17.0,16.37,3.0,1425.54,23.788339053262447,0.0,64.33536,369.7268,5,312,1,4,2
52.0,33763.89,2578.6575,4,3,8,2.0,17,19.0,-1.3,0.0,812.74,38.70271545367449,30.020779066496612,217.98581,279.85916,12,360,2,6,2
52.0,30498.76,2320.563333333333,3,4,15,3.0,20,13.0,18.79,2.0,1012.92,33.187056732432474,45.46426789719704,179.17816,277.4139,11,204,1,6,2
52.0,30498.76,2320.563333333333,3,4,15,3.0,20,13.0,18.79,2.0,1012.92,29.209337210308327,45.46426789719704,181.19139,285.40067,11,204,1,5,2
52.0,22179.64,1938.303333333333,8,6,12,3.0,21,20.0,-0.91,0.0,172.29,30.110094846007804,47.43011453521242,165.55562,270.8446,15,372,2,4,1
52.0,22179.64,1938.303333333333,8,6,12,3.0,20,21.0,2.09,3.0,172.29,34.653808173806105,47.43011453521242,26.098112,370.3021,15,372,2,2,2
